timestamp,sensor,temperature,humidity
2025-02-06T17:28:46.166175,back_right,27.2771484375,-1
2025-02-06T17:28:48.423024,electronics1,29.3,38.6
2025-02-06T17:28:48.423024,electronics,26.599609375,-1
2025-02-06T17:28:48.423024,back_right,27.274609375,-1
2025-02-06T17:28:50.679116,electronics1,29.3,38.5
2025-02-06T17:28:50.679116,electronics,26.59453125,-1
2025-02-06T17:28:50.679116,back_right,27.2869140625,-1
2025-02-06T17:28:52.935984,electronics1,29.4,38.6
2025-02-06T17:28:52.935984,electronics,26.6125,-1
2025-02-06T17:28:52.935984,back_right,27.2845703125,-1
2025-02-06T17:28:55.192637,electronics1,29.3,38.4
2025-02-06T17:28:55.192637,electronics,26.6046875,-1
2025-02-06T17:28:55.192637,back_right,27.2845703125,-1
2025-02-06T17:28:57.449965,electronics1,29.3,38.4
2025-02-06T17:28:57.449965,electronics,26.617578125,-1
2025-02-06T17:28:57.449965,back_right,27.29453125,-1
2025-02-06T17:28:59.706539,electronics1,29.3,38.5
2025-02-06T17:28:59.706539,electronics,26.607421875,-1
2025-02-06T17:28:59.706539,back_right,27.2994140625,-1
2025-02-06T17:29:01.968794,electronics1,29.3,38.3
2025-02-06T17:29:01.968794,electronics,26.607421875,-1
2025-02-06T17:29:01.968794,back_right,27.2845703125,-1
2025-02-06T17:29:04.225929,electronics1,29.3,38.3
2025-02-06T17:29:04.225929,electronics,26.617578125,-1
2025-02-06T17:29:04.225929,back_right,27.29453125,-1
2025-02-06T17:29:06.482687,electronics1,29.3,38.1
2025-02-06T17:29:06.482687,electronics,26.6201171875,-1
2025-02-06T17:29:06.482687,back_right,27.289453125,-1
2025-02-06T17:29:08.739291,electronics1,29.3,38.0
2025-02-06T17:29:08.739291,electronics,26.6150390625,-1
2025-02-06T17:29:08.739291,back_right,27.2720703125,-1
2025-02-06T17:29:10.996298,electronics1,29.3,38.0
2025-02-06T17:29:10.996298,electronics,26.6125,-1
2025-02-06T17:29:10.996298,back_right,27.29453125,-1
2025-02-06T17:29:13.256044,electronics1,29.4,37.9
2025-02-06T17:29:13.256044,electronics,26.6021484375,-1
2025-02-06T17:29:13.256044,back_right,27.2720703125,-1
2025-02-06T17:29:15.512505,electronics1,29.4,37.9
2025-02-06T17:29:15.512505,electronics,26.5970703125,-1
2025-02-06T17:29:15.512505,back_right,27.2919921875,-1
2025-02-06T17:29:17.769085,electronics1,29.4,38.0
2025-02-06T17:29:17.769085,electronics,26.6150390625,-1
2025-02-06T17:29:17.769085,back_right,27.309375,-1
2025-02-06T17:29:20.026543,electronics1,29.4,38.2
2025-02-06T17:29:20.026543,electronics,26.6125,-1
2025-02-06T17:29:20.026543,back_right,27.316796875,-1
2025-02-06T17:29:22.283020,electronics1,29.5,38.2
2025-02-06T17:29:22.283020,electronics,26.6125,-1
2025-02-06T17:29:22.283020,back_right,27.309375,-1
2025-02-06T17:29:24.539358,electronics1,29.5,38.2
2025-02-06T17:29:24.539358,electronics,26.617578125,-1
2025-02-06T17:29:24.539358,back_right,27.3119140625,-1
2025-02-06T17:29:26.795869,electronics1,29.5,38.1
2025-02-06T17:29:26.795869,electronics,26.625390625,-1
2025-02-06T17:29:26.795869,back_right,27.3216796875,-1
2025-02-06T17:29:29.052034,electronics1,29.4,38.1
2025-02-06T17:29:29.052034,electronics,26.625390625,-1
2025-02-06T17:29:29.052034,back_right,27.3341796875,-1
2025-02-06T17:29:31.310862,electronics1,29.4,37.8
2025-02-06T17:29:31.310862,electronics,26.63046875,-1
2025-02-06T17:29:31.310862,back_right,27.316796875,-1
2025-02-06T17:29:33.567315,electronics1,29.5,37.9
2025-02-06T17:29:33.567315,electronics,26.6330078125,-1
2025-02-06T17:29:33.567315,back_right,27.316796875,-1
2025-02-06T17:29:35.823352,electronics1,29.4,37.8
2025-02-06T17:29:35.823352,electronics,26.640625,-1
2025-02-06T17:29:35.823352,back_right,27.331640625,-1
2025-02-06T17:29:38.080711,electronics1,29.5,37.7
2025-02-06T17:29:38.080711,electronics,26.6380859375,-1
2025-02-06T17:29:38.080711,back_right,27.3341796875,-1
2025-02-06T17:29:40.336980,electronics1,29.5,37.7
2025-02-06T17:29:40.336980,electronics,26.625390625,-1
2025-02-06T17:29:40.336980,back_right,27.3390625,-1
2025-02-06T17:29:42.593446,electronics1,29.6,37.6
2025-02-06T17:29:42.593446,electronics,26.6509765625,-1
2025-02-06T17:29:42.593446,back_right,27.3390625,-1
2025-02-06T17:29:44.851965,electronics1,29.6,37.7
2025-02-06T17:29:44.851965,electronics,26.6431640625,-1
2025-02-06T17:29:44.851965,back_right,27.33671875,-1
2025-02-06T17:29:47.109734,electronics1,29.6,37.7
2025-02-06T17:29:47.109734,electronics,26.6431640625,-1
2025-02-06T17:29:47.109734,back_right,27.3390625,-1
2025-02-06T17:29:49.366516,electronics1,29.6,37.8
2025-02-06T17:29:49.366516,electronics,26.6431640625,-1
2025-02-06T17:29:49.366516,back_right,27.3390625,-1
2025-02-06T17:29:51.622731,electronics1,29.6,37.5
2025-02-06T17:29:51.622731,electronics,26.6509765625,-1
2025-02-06T17:29:51.622731,back_right,27.33671875,-1
2025-02-06T17:29:53.884182,electronics1,29.6,37.6
2025-02-06T17:29:53.884182,electronics,26.6560546875,-1
2025-02-06T17:29:53.884182,back_right,27.329296875,-1
2025-02-06T17:29:56.140468,electronics1,29.7,37.6
2025-02-06T17:29:56.140468,electronics,26.65859375,-1
2025-02-06T17:29:56.140468,back_right,27.3267578125,-1
2025-02-06T17:29:58.397275,electronics1,29.7,37.5
2025-02-06T17:29:58.397275,electronics,26.6611328125,-1
2025-02-06T17:29:58.397275,back_right,27.3142578125,-1
2025-02-06T17:30:00.656219,electronics1,29.7,37.4
2025-02-06T17:30:00.656219,electronics,26.6611328125,-1
2025-02-06T17:30:00.656219,back_right,27.32421875,-1
2025-02-06T17:30:02.915432,electronics1,29.8,37.5
2025-02-06T17:30:02.915432,electronics,26.663671875,-1
2025-02-06T17:30:02.915432,back_right,27.32421875,-1
2025-02-06T17:30:05.171968,electronics1,29.8,37.4
2025-02-06T17:30:05.171968,electronics,26.66640625,-1
2025-02-06T17:30:05.171968,back_right,27.3216796875,-1
2025-02-06T17:30:07.429168,electronics1,29.9,37.3
2025-02-06T17:30:07.429168,electronics,26.66640625,-1
2025-02-06T17:30:07.429168,back_right,27.3142578125,-1
2025-02-06T17:30:09.686107,electronics1,29.9,37.3
2025-02-06T17:30:09.686107,electronics,26.684375,-1
2025-02-06T17:30:09.686107,back_right,27.304296875,-1
2025-02-06T17:30:11.942587,electronics1,29.9,37.5
2025-02-06T17:30:11.942587,electronics,26.684375,-1
2025-02-06T17:30:11.942587,back_right,27.309375,-1
2025-02-06T17:30:14.198681,electronics1,30.0,37.4
2025-02-06T17:30:14.198681,electronics,26.6919921875,-1
2025-02-06T17:30:14.198681,back_right,27.296875,-1
2025-02-06T17:30:16.457097,electronics1,29.9,37.3
2025-02-06T17:30:16.457097,electronics,26.684375,-1
2025-02-06T17:30:16.457097,back_right,27.2771484375,-1
2025-02-06T17:30:18.716543,electronics1,29.9,37.3
2025-02-06T17:30:18.716543,electronics,26.6970703125,-1
2025-02-06T17:30:18.716543,back_right,27.29453125,-1
2025-02-06T17:30:20.975467,electronics1,30.0,37.3
2025-02-06T17:30:20.975467,electronics,26.6869140625,-1
2025-02-06T17:30:20.975467,back_right,27.2546875,-1
2025-02-06T17:30:23.231913,electronics1,30.0,37.4
2025-02-06T17:30:23.231913,electronics,26.684375,-1
2025-02-06T17:30:23.231913,back_right,27.2423828125,-1
2025-02-06T17:30:25.491970,electronics1,30.0,37.3
2025-02-06T17:30:25.491970,electronics,26.6869140625,-1
2025-02-06T17:30:25.491970,back_right,27.247265625,-1
2025-02-06T17:30:27.749850,electronics1,30.0,37.2
2025-02-06T17:30:27.749850,electronics,26.689453125,-1
2025-02-06T17:30:27.749850,back_right,27.2646484375,-1
2025-02-06T17:30:30.009601,electronics1,30.1,37.1
2025-02-06T17:30:30.009601,electronics,26.699609375,-1
2025-02-06T17:30:30.009601,back_right,27.262109375,-1
2025-02-06T17:30:32.265384,electronics1,30.2,37.2
2025-02-06T17:30:32.265384,electronics,26.7021484375,-1
2025-02-06T17:30:32.265384,back_right,27.2771484375,-1
2025-02-06T17:30:34.564082,electronics1,30.1,37.2
2025-02-06T17:30:34.564082,electronics,26.7021484375,-1
2025-02-06T17:30:34.564082,back_right,27.2845703125,-1
2025-02-06T17:30:36.820581,electronics1,30.1,37.2
2025-02-06T17:30:36.820581,electronics,26.7125,-1
2025-02-06T17:30:36.820581,back_right,27.29453125,-1
2025-02-06T17:30:39.077292,electronics1,30.2,37.1
2025-02-06T17:30:39.077292,electronics,26.7150390625,-1
2025-02-06T17:30:39.077292,back_right,27.2845703125,-1
2025-02-06T17:30:41.334199,electronics1,30.1,37.1
2025-02-06T17:30:41.334199,electronics,26.72265625,-1
2025-02-06T17:30:41.334199,back_right,27.29453125,-1
2025-02-06T17:30:43.590377,electronics1,30.2,37.1
2025-02-06T17:30:43.590377,electronics,26.725390625,-1
2025-02-06T17:30:43.590377,back_right,27.301953125,-1
2025-02-06T17:30:45.846848,electronics1,30.3,37.1
2025-02-06T17:30:45.846848,electronics,26.707421875,-1
2025-02-06T17:30:45.846848,back_right,27.3142578125,-1
2025-02-06T17:30:48.103265,electronics1,30.3,37.0
2025-02-06T17:30:48.103265,electronics,26.73046875,-1
2025-02-06T17:30:48.103265,back_right,27.3119140625,-1
2025-02-06T17:30:50.360443,electronics1,30.3,37.0
2025-02-06T17:30:50.360443,electronics,26.7279296875,-1
2025-02-06T17:30:50.360443,back_right,27.2845703125,-1
2025-02-06T17:30:52.617105,electronics1,30.2,37.0
2025-02-06T17:30:52.617105,electronics,26.7380859375,-1
2025-02-06T17:30:52.617105,back_right,27.2845703125,-1
2025-02-06T17:30:54.873579,electronics1,30.2,37.0
2025-02-06T17:30:54.873579,electronics,26.753515625,-1
2025-02-06T17:30:54.873579,back_right,27.2646484375,-1
2025-02-06T17:30:57.130291,electronics1,30.4,37.1
2025-02-06T17:30:57.130291,electronics,26.7484375,-1
2025-02-06T17:30:57.130291,back_right,27.259765625,-1
2025-02-06T17:30:59.386505,electronics1,30.3,37.0
2025-02-06T17:30:59.386505,electronics,26.753515625,-1
2025-02-06T17:30:59.386505,back_right,27.259765625,-1
2025-02-06T17:31:01.642643,electronics1,30.3,36.9
2025-02-06T17:31:01.642643,electronics,26.75859375,-1
2025-02-06T17:31:01.642643,back_right,27.26953125,-1
2025-02-06T17:31:03.904349,electronics1,30.4,37.0
2025-02-06T17:31:03.904349,electronics,26.75859375,-1
2025-02-06T17:31:03.904349,back_right,27.2646484375,-1
2025-02-06T17:31:06.160572,electronics1,30.3,36.9
2025-02-06T17:31:06.160572,electronics,26.7611328125,-1
2025-02-06T17:31:06.160572,back_right,27.289453125,-1
2025-02-06T17:31:08.419556,electronics1,30.4,36.9
2025-02-06T17:31:08.419556,electronics,26.7611328125,-1
2025-02-06T17:31:08.419556,back_right,27.2994140625,-1
2025-02-06T17:31:10.680546,electronics1,30.4,36.9
2025-02-06T17:31:10.680546,electronics,26.76640625,-1
2025-02-06T17:31:10.680546,back_right,27.3068359375,-1
2025-02-06T17:31:12.936637,electronics1,30.4,36.9
2025-02-06T17:31:12.936637,electronics,26.75859375,-1
2025-02-06T17:31:12.936637,back_right,27.274609375,-1
2025-02-06T17:31:15.193665,electronics1,30.4,36.9
2025-02-06T17:31:15.193665,electronics,26.7638671875,-1
2025-02-06T17:31:15.193665,back_right,27.2671875,-1
2025-02-06T17:31:17.450166,electronics1,30.4,36.9
2025-02-06T17:31:17.450166,electronics,26.7740234375,-1
2025-02-06T17:31:17.450166,back_right,27.232421875,-1
2025-02-06T17:31:19.707543,electronics1,30.4,36.9
2025-02-06T17:31:19.707543,electronics,26.7740234375,-1
2025-02-06T17:31:19.707543,back_right,27.2298828125,-1
2025-02-06T17:31:21.974268,electronics1,30.4,36.9
2025-02-06T17:31:21.974268,electronics,26.7740234375,-1
2025-02-06T17:31:21.974268,back_right,27.23984375,-1
2025-02-06T17:31:24.230444,electronics1,30.4,36.9
2025-02-06T17:31:24.230444,electronics,26.76640625,-1
2025-02-06T17:31:24.230444,back_right,27.2373046875,-1
2025-02-06T17:31:26.486922,electronics1,30.5,36.9
2025-02-06T17:31:26.486922,electronics,26.7689453125,-1
2025-02-06T17:31:26.486922,back_right,27.2572265625,-1
2025-02-06T17:31:28.743313,electronics1,30.4,36.9
2025-02-06T17:31:28.743313,electronics,26.771484375,-1
2025-02-06T17:31:28.743313,back_right,27.2646484375,-1
2025-02-06T17:31:30.999835,electronics1,30.5,36.7
2025-02-06T17:31:30.999835,electronics,26.7791015625,-1
2025-02-06T17:31:30.999835,back_right,27.2845703125,-1
2025-02-06T17:31:33.256738,electronics1,30.6,36.7
2025-02-06T17:31:33.256738,electronics,26.7740234375,-1
2025-02-06T17:31:33.256738,back_right,27.2919921875,-1
2025-02-06T17:31:35.513048,electronics1,30.4,36.7
2025-02-06T17:31:35.513048,electronics,26.771484375,-1
2025-02-06T17:31:35.513048,back_right,27.296875,-1
2025-02-06T17:31:37.771589,electronics1,30.5,36.7
2025-02-06T17:31:37.771589,electronics,26.7740234375,-1
2025-02-06T17:31:37.771589,back_right,27.309375,-1
2025-02-06T17:31:40.027741,electronics1,30.5,36.6
2025-02-06T17:31:40.027741,electronics,26.7689453125,-1
2025-02-06T17:31:40.027741,back_right,27.3267578125,-1
2025-02-06T17:31:42.287882,electronics1,30.5,36.6
2025-02-06T17:31:42.287882,electronics,26.7765625,-1
2025-02-06T17:31:42.287882,back_right,27.32421875,-1
2025-02-06T17:31:44.544451,electronics1,30.5,36.7
2025-02-06T17:31:44.544451,electronics,26.771484375,-1
2025-02-06T17:31:44.544451,back_right,27.331640625,-1
2025-02-06T17:31:46.802151,electronics1,30.4,36.7
2025-02-06T17:31:46.802151,electronics,26.7638671875,-1
2025-02-06T17:31:46.802151,back_right,27.3341796875,-1
2025-02-06T17:31:49.058396,electronics,26.76640625,-1
2025-02-06T17:31:49.058396,back_right,27.3490234375,-1
2025-02-06T17:31:51.359978,electronics1,30.5,36.7
2025-02-06T17:31:51.359978,electronics,26.753515625,-1
2025-02-06T17:31:51.359978,back_right,27.3490234375,-1
2025-02-06T17:31:53.615262,electronics1,30.5,36.7
2025-02-06T17:31:53.615262,electronics,26.753515625,-1
2025-02-06T17:31:53.615262,back_right,27.3515625,-1
2025-02-06T17:31:55.871782,electronics1,30.5,36.8
2025-02-06T17:31:55.871782,electronics,26.7560546875,-1
2025-02-06T17:31:55.871782,back_right,27.358984375,-1
2025-02-06T17:31:58.128752,electronics1,30.5,36.5
2025-02-06T17:31:58.128752,electronics,26.7560546875,-1
2025-02-06T17:31:58.128752,back_right,27.3515625,-1
2025-02-06T17:32:00.385641,electronics,26.7458984375,-1
2025-02-06T17:32:00.385641,back_right,27.3515625,-1
2025-02-06T17:32:02.645446,electronics1,30.5,37.2
2025-02-06T17:32:02.645446,electronics,26.7509765625,-1
2025-02-06T17:32:02.645446,back_right,27.3640625,-1
2025-02-06T17:32:04.901612,electronics1,30.5,37.0
2025-02-06T17:32:04.901612,electronics,26.743359375,-1
2025-02-06T17:32:04.901612,back_right,27.3640625,-1
2025-02-06T17:32:07.158247,electronics1,30.5,36.9
2025-02-06T17:32:07.158247,electronics,26.7330078125,-1
2025-02-06T17:32:07.158247,back_right,27.3515625,-1
2025-02-06T17:32:09.414769,electronics1,30.5,36.9
2025-02-06T17:32:09.414769,electronics,26.73046875,-1
2025-02-06T17:32:09.414769,back_right,27.358984375,-1
2025-02-06T17:32:11.673107,electronics1,30.5,36.9
2025-02-06T17:32:11.673107,electronics,26.725390625,-1
2025-02-06T17:32:11.673107,back_right,27.3640625,-1
2025-02-06T17:32:13.930070,electronics1,30.6,36.9
2025-02-06T17:32:13.930070,electronics,26.7279296875,-1
2025-02-06T17:32:13.930070,back_right,27.36640625,-1
2025-02-06T17:32:16.186754,electronics1,30.6,36.9
2025-02-06T17:32:16.186754,electronics,26.7330078125,-1
2025-02-06T17:32:16.186754,back_right,27.371484375,-1
2025-02-06T17:32:18.444437,electronics1,30.5,36.8
2025-02-06T17:32:18.444437,electronics,26.735546875,-1
2025-02-06T17:32:18.444437,back_right,27.3515625,-1
2025-02-06T17:32:20.700865,electronics1,30.5,36.9
2025-02-06T17:32:20.700865,electronics,26.73046875,-1
2025-02-06T17:32:20.700865,back_right,27.3466796875,-1
2025-02-06T17:32:22.959895,electronics1,30.5,36.7
2025-02-06T17:32:22.959895,electronics,26.72265625,-1
2025-02-06T17:32:22.959895,back_right,27.3267578125,-1
2025-02-06T17:32:25.216743,electronics1,30.4,36.7
2025-02-06T17:32:25.216743,electronics,26.725390625,-1
2025-02-06T17:32:25.216743,back_right,27.309375,-1
2025-02-06T17:32:27.475966,electronics1,30.4,36.7
2025-02-06T17:32:27.475966,electronics,26.717578125,-1
2025-02-06T17:32:27.475966,back_right,27.3216796875,-1
2025-02-06T17:32:29.732247,electronics1,30.5,36.9
2025-02-06T17:32:29.732247,electronics,26.72265625,-1
2025-02-06T17:32:29.732247,back_right,27.3216796875,-1
2025-02-06T17:32:31.988760,electronics1,30.4,36.7
2025-02-06T17:32:31.988760,electronics,26.73046875,-1
2025-02-06T17:32:31.988760,back_right,27.3267578125,-1
2025-02-06T17:32:34.250977,electronics1,30.5,36.8
2025-02-06T17:32:34.250977,electronics,26.717578125,-1
2025-02-06T17:32:34.250977,back_right,27.331640625,-1
2025-02-06T17:32:36.512211,electronics1,30.4,36.7
2025-02-06T17:32:36.512211,electronics,26.7279296875,-1
2025-02-06T17:32:36.512211,back_right,27.329296875,-1
2025-02-06T17:32:38.768487,electronics1,30.4,36.8
2025-02-06T17:32:38.768487,electronics,26.7279296875,-1
2025-02-06T17:32:38.768487,back_right,27.3341796875,-1
2025-02-06T17:32:41.025634,electronics1,30.4,36.8
2025-02-06T17:32:41.025634,electronics,26.7330078125,-1
2025-02-06T17:32:41.025634,back_right,27.3390625,-1
2025-02-06T17:32:43.291567,electronics1,30.4,36.8
2025-02-06T17:32:43.291567,electronics,26.7201171875,-1
2025-02-06T17:32:43.291567,back_right,27.3390625,-1
2025-02-06T17:32:45.547573,electronics1,30.4,36.9
2025-02-06T17:32:45.547573,electronics,26.7279296875,-1
2025-02-06T17:32:45.547573,back_right,27.331640625,-1
2025-02-06T17:32:47.804204,electronics1,30.5,36.8
2025-02-06T17:32:47.804204,electronics,26.7330078125,-1
2025-02-06T17:32:47.804204,back_right,27.32421875,-1
2025-02-06T17:32:50.060971,electronics1,30.3,36.6
2025-02-06T17:32:50.060971,electronics,26.725390625,-1
2025-02-06T17:32:50.060971,back_right,27.309375,-1
2025-02-06T17:32:52.318326,electronics1,30.4,36.7
2025-02-06T17:32:52.318326,electronics,26.725390625,-1
2025-02-06T17:32:52.318326,back_right,27.3119140625,-1
2025-02-06T17:32:54.577546,electronics1,30.4,36.7
2025-02-06T17:32:54.577546,electronics,26.7279296875,-1
2025-02-06T17:32:54.577546,back_right,27.3119140625,-1
2025-02-06T17:32:56.832665,electronics1,30.5,36.7
2025-02-06T17:32:56.832665,electronics,26.7150390625,-1
2025-02-06T17:32:56.832665,back_right,27.29453125,-1
2025-02-06T17:32:59.089490,electronics1,30.4,36.8
2025-02-06T17:32:59.089490,electronics,26.7125,-1
2025-02-06T17:32:59.089490,back_right,27.304296875,-1
2025-02-06T17:33:01.345961,electronics1,30.4,36.9
2025-02-06T17:33:01.345961,electronics,26.725390625,-1
2025-02-06T17:33:01.345961,back_right,27.3119140625,-1
2025-02-06T17:33:03.608990,electronics1,30.3,36.8
2025-02-06T17:33:03.608990,electronics,26.707421875,-1
2025-02-06T17:33:03.608990,back_right,27.32421875,-1
2025-02-06T17:33:05.865829,electronics1,30.3,36.6
2025-02-06T17:33:05.865829,electronics,26.7150390625,-1
2025-02-06T17:33:05.865829,back_right,27.3216796875,-1
